pollutant,horizon_days,grid_id,lat,lon,prediction_corrected,kriging_variance,local_i,p_sim,quadrant,significant,lisa_cluster
NO2,7,g_033_029,3.4675,-76.4525,9.762547492980955,62.41800308227539,0.08621320204854835,0.215,1,False,not_significant
NO2,7,g_033_030,3.4675,-76.44749999999999,10.173331260681152,63.354248046875,0.40173595475367246,0.056,1,False,not_significant
NO2,7,g_033_031,3.4675,-76.4425,10.36177921295166,64.32257843017578,0.6728796755836689,0.022,1,True,high_high
NO2,7,g_033_032,3.4675,-76.4375,10.397383689880373,65.32071685791016,0.7639411054032088,0.011,1,True,high_high
NO2,7,g_033_033,3.4675,-76.43249999999999,10.341715812683104,66.34656524658203,0.7303512794062336,0.011,1,True,high_high
NO2,7,g_033_034,3.4675,-76.4275,10.34129524230957,67.39818572998047,0.7127970727610896,0.013,1,True,high_high
NO2,7,g_033_035,3.4675,-76.4225,10.32469081878662,68.47377014160156,0.6702407614257221,0.017,1,True,high_high
NO2,7,g_033_036,3.4675,-76.41749999999999,10.235174417495728,69.57167053222656,0.5210363212823338,0.03,1,True,high_high
NO2,7,g_033_037,3.4675,-76.4125,9.960919857025146,70.69038391113281,0.3079765949226425,0.051,1,False,not_significant
NO2,7,g_033_038,3.4675,-76.4075,9.89866065979004,71.82850646972656,0.46385931659732643,0.004,1,True,high_high
NO2,7,g_033_039,3.4675,-76.4025,11.421614408493042,72.98477172851562,2.0696088515777977,0.001,1,True,high_high
NO2,7,g_034_000,3.4725,-76.5975,10.302491188049316,60.95221710205078,0.2841588336857544,0.158,1,False,not_significant
NO2,7,g_034_001,3.4725,-76.5925,8.942718982696533,60.19596481323242,-0.01659726492316355,0.414,2,False,not_significant
NO2,7,g_034_002,3.4725,-76.58749999999999,8.629258632659912,59.48521041870117,0.30794465175027336,0.089,3,False,not_significant
NO2,7,g_034_003,3.4725,-76.5825,8.658255577087402,58.82286834716797,0.3626776590629052,0.043,3,True,low_low
NO2,7,g_034_004,3.4725,-76.5775,8.716624736785889,58.21189498901367,0.3275488308165576,0.045,3,True,low_low
NO2,7,g_034_005,3.4725,-76.57249999999999,8.732070446014404,57.655235290527344,0.3159953311435707,0.047,3,True,low_low
NO2,7,g_034_006,3.4725,-76.5675,8.711161613464355,57.155799865722656,0.327008565538392,0.047,3,True,low_low
NO2,7,g_034_007,3.4725,-76.5625,8.729244709014893,56.71636199951172,0.32542099845956657,0.044,3,True,low_low
NO2,7,g_034_008,3.4725,-76.55749999999999,8.69639539718628,56.339542388916016,0.3582107856889906,0.036,3,True,low_low
NO2,7,g_034_009,3.4725,-76.5525,8.601291179656982,56.0276985168457,0.43960645964206563,0.026,3,True,low_low
NO2,7,g_034_010,3.4725,-76.5475,8.51039981842041,55.78288269042969,0.45152325918222636,0.04,3,True,low_low
NO2,7,g_034_011,3.4725,-76.54249999999999,8.78175163269043,55.60676574707031,0.16899676184072157,0.191,3,False,not_significant
NO2,7,g_034_012,3.4725,-76.5375,9.494165420532228,55.500587463378906,0.014038928577824657,0.338,1,False,not_significant
NO2,7,g_034_013,3.4725,-76.5325,10.141085147857666,55.465110778808594,0.4179005353257256,0.046,1,True,high_high
NO2,7,g_034_014,3.4725,-76.5275,10.5303373336792,55.500587463378906,1.0084927941027775,0.004,1,True,high_high
NO2,7,g_034_015,3.4725,-76.5225,10.782959938049316,55.60676574707031,1.5252108770842436,0.001,1,True,high_high
NO2,7,g_034_016,3.4725,-76.5175,10.961610794067385,55.78288269042969,1.9389793703936065,0.001,1,True,high_high
NO2,7,g_034_017,3.4725,-76.5125,11.07665491104126,56.0276985168457,2.1888449237673053,0.001,1,True,high_high
NO2,7,g_034_018,3.4725,-76.5075,11.049036502838137,56.339542388916016,2.186075411307199,0.001,1,True,high_high
NO2,7,g_034_019,3.4725,-76.5025,11.003404140472412,56.71636199951172,2.0819782224179386,0.001,1,True,high_high
NO2,7,g_034_020,3.4725,-76.4975,10.958218574523926,57.155799865722656,1.8983393567080487,0.001,1,True,high_high
NO2,7,g_034_021,3.4725,-76.49249999999999,10.743323802947998,57.655235290527344,1.298633814985916,0.002,1,True,high_high
NO2,7,g_034_022,3.4725,-76.4875,10.018243312835692,58.21189498901367,0.25792953140595254,0.102,1,False,not_significant
NO2,7,g_034_023,3.4725,-76.4825,8.719422340393066,58.82286834716797,0.10771271695226396,0.326,3,False,not_significant
NO2,7,g_034_024,3.4725,-76.47749999999999,8.358056545257568,59.48521041870117,0.5606426432903695,0.03,3,True,low_low
NO2,7,g_034_025,3.4725,-76.4725,8.622570514678955,60.19596481323242,0.4339635498453328,0.023,3,True,low_low
NO2,7,g_034_026,3.4725,-76.4675,8.865334510803223,60.95221710205078,0.22078303773486332,0.075,3,False,not_significant
NO2,7,g_034_027,3.4725,-76.46249999999999,9.047619819641112,61.75113677978516,0.08358632455639499,0.219,3,False,not_significant
NO2,7,g_034_028,3.4725,-76.4575,9.38145637512207,62.589988708496094,-0.00045443511706376455,0.491,4,False,not_significant
NO2,7,g_034_029,3.4725,-76.4525,9.890647411346436,63.46615982055664,0.15150422554834747,0.17,1,False,not_significant
NO2,7,g_034_030,3.4725,-76.44749999999999,10.276039600372314,64.37718200683594,0.5178345807031147,0.04,1,True,high_high
NO2,7,g_034_031,3.4725,-76.4425,10.457327842712402,65.32071685791016,0.8053128802609513,0.011,1,True,high_high
NO2,7,g_034_032,3.4725,-76.4375,10.487077713012695,66.29458618164062,0.891925829036757,0.005,1,True,high_high
NO2,7,g_034_033,3.4725,-76.43249999999999,10.439843654632568,67.29673767089844,0.856174016110767,0.005,1,True,high_high
NO2,7,g_034_034,3.4725,-76.4275,10.40084743499756,68.32528686523438,0.8120824414999868,0.006,1,True,high_high
NO2,7,g_034_035,3.4725,-76.4225,10.39846420288086,69.37846374511719,0.794746731701704,0.009,1,True,high_high
NO2,7,g_034_036,3.4725,-76.41749999999999,10.391232252120972,70.45465087890625,0.7169502069992328,0.016,1,True,high_high
NO2,7,g_034_037,3.4725,-76.4125,10.178157567977903,71.55233001708984,0.4865258054135826,0.031,1,True,high_high
NO2,7,g_034_038,3.4725,-76.4075,9.994918584823608,72.67012023925781,0.5615501851876481,0.004,1,True,high_high
NO2,7,g_034_039,3.4725,-76.4025,11.31087350845337,73.8067398071289,1.9324976741581203,0.001,1,True,high_high
NO2,7,g_035_000,3.4775,-76.5975,10.240507125854492,62.10058975219727,0.21965730961662586,0.195,1,False,not_significant
NO2,7,g_035_001,3.4775,-76.5925,8.949018955230713,61.36870574951172,-0.008460875415235212,0.442,2,False,not_significant
NO2,7,g_035_002,3.4775,-76.58749999999999,8.672147750854492,60.68185424804688,0.2773259118155924,0.101,3,False,not_significant
NO2,7,g_035_003,3.4775,-76.5825,8.700586318969727,60.04270935058594,0.3125285135164752,0.065,3,False,not_significant
NO2,7,g_035_004,3.4775,-76.5775,8.761083126068115,59.4539680480957,0.2744826967665815,0.07,3,False,not_significant
NO2,7,g_035_005,3.4775,-76.57249999999999,8.781041622161865,58.918304443359375,0.2566635884695931,0.077,3,False,not_significant
NO2,7,g_035_006,3.4775,-76.5675,8.780908107757568,58.43832778930664,0.2527835137814705,0.082,3,False,not_significant
NO2,7,g_035_007,3.4775,-76.5625,8.795141220092773,58.01653289794922,0.24825500881027554,0.08,3,False,not_significant
NO2,7,g_035_008,3.4775,-76.55749999999999,8.783983707427979,57.655235290527344,0.26624076399655844,0.069,3,False,not_significant
NO2,7,g_035_009,3.4775,-76.5525,8.68949031829834,57.35652923583984,0.3403833237492424,0.046,3,True,low_low
NO2,7,g_035_010,3.4775,-76.5475,8.598061084747314,57.122215270996094,0.3653162607322274,0.06,3,False,not_significant
NO2,7,g_035_011,3.4775,-76.54249999999999,8.84838581085205,56.95376205444336,0.14391197542248235,0.207,3,False,not_significant
NO2,7,g_035_012,3.4775,-76.5375,9.48070240020752,56.85224533081055,0.008750867934548703,0.373,1,False,not_significant
NO2,7,g_035_013,3.4775,-76.5325,10.041071891784668,56.81832885742188,0.3299910428539658,0.058,1,False,not_significant
NO2,7,g_035_014,3.4775,-76.5275,10.479108810424805,56.85224533081055,0.90839599832825,0.004,1,True,high_high
NO2,7,g_035_015,3.4775,-76.5225,10.761847496032717,56.95376205444336,1.4719329804007626,0.001,1,True,high_high
NO2,7,g_035_016,3.4775,-76.5175,10.965595722198486,57.122215270996094,1.9465342715524911,0.001,1,True,high_high
NO2,7,g_035_017,3.4775,-76.5125,11.11048698425293,57.35652923583984,2.2760482275418066,0.001,1,True,high_high
NO2,7,g_035_018,3.4775,-76.5075,11.114304065704346,57.655235290527344,2.3317678697530675,0.001,1,True,high_high
NO2,7,g_035_019,3.4775,-76.5025,11.076315879821776,58.01653289794922,2.23393582900176,0.001,1,True,high_high
NO2,7,g_035_020,3.4775,-76.4975,10.98511838912964,58.43832778930664,1.9671293380431294,0.001,1,True,high_high
NO2,7,g_035_021,3.4775,-76.49249999999999,10.737928867340088,58.918304443359375,1.3126454736278856,0.002,1,True,high_high
NO2,7,g_035_022,3.4775,-76.4875,10.007748126983644,59.4539680480957,0.28426017946351123,0.077,1,False,not_significant
NO2,7,g_035_023,3.4775,-76.4825,8.823055267333984,60.04270935058594,0.05068399519243739,0.433,3,False,not_significant
NO2,7,g_035_024,3.4775,-76.47749999999999,8.411319732666016,60.68185424804688,0.4537442299639619,0.062,3,False,not_significant
NO2,7,g_035_025,3.4775,-76.4725,8.550801753997803,61.36870574951172,0.4471991022864088,0.03,3,True,low_low
NO2,7,g_035_026,3.4775,-76.4675,8.692214012145996,62.10058975219727,0.3138695631963426,0.065,3,False,not_significant
NO2,7,g_035_027,3.4775,-76.46249999999999,8.83062744140625,62.87487030029297,0.1741305650350427,0.155,3,False,not_significant
NO2,7,g_035_028,3.4775,-76.4575,9.17400884628296,63.68900680541992,0.01844840947798226,0.422,3,False,not_significant
NO2,7,g_035_029,3.4775,-76.4525,9.711921215057371,64.54054260253906,0.07201056313194214,0.224,1,False,not_significant
NO2,7,g_035_030,3.4775,-76.44749999999999,10.134047031402588,65.42713928222656,0.3869578615601597,0.051,1,False,not_significant
NO2,7,g_035_031,3.4775,-76.4425,10.36253261566162,66.34656524658203,0.6919649093456587,0.019,1,True,high_high
NO2,7,g_035_032,3.4775,-76.4375,10.451438426971436,67.29673767089844,0.8391367015017327,0.007,1,True,high_high
NO2,7,g_035_033,3.4775,-76.43249999999999,10.441349029541016,68.27568054199219,0.8467897459603245,0.005,1,True,high_high
NO2,7,g_035_034,3.4775,-76.4275,10.407567024230955,69.28154754638672,0.8234475441704459,0.005,1,True,high_high
NO2,7,g_035_035,3.4775,-76.4225,10.438992023468018,70.3126220703125,0.8449572380000993,0.005,1,True,high_high
NO2,7,g_035_036,3.4775,-76.41749999999999,10.436105251312256,71.3673095703125,0.7863023280828858,0.011,1,True,high_high
NO2,7,g_035_037,3.4775,-76.4125,10.260504722595217,72.44410705566406,0.5533153426540387,0.029,1,True,high_high
NO2,7,g_035_038,3.4775,-76.4075,9.986092805862429,73.54165649414062,0.5452200225775683,0.004,1,True,high_high
NO2,7,g_035_039,3.4775,-76.4025,11.210102081298828,74.6586685180664,1.7745923626572062,0.002,1,True,high_high
NO2,7,g_036_000,3.4825,-76.5975,10.380427837371826,63.27009201049805,0.2637078010749194,0.188,1,False,not_significant
NO2,7,g_036_001,3.4825,-76.5925,9.113160133361816,62.56137847900391,-0.022951089279501853,0.349,2,False,not_significant
NO2,7,g_036_002,3.4825,-76.58749999999999,8.802504539489746,61.89715194702149,0.17756938462530517,0.161,3,False,not_significant
NO2,7,g_036_003,3.4825,-76.5825,8.772747039794922,61.27986907958984,0.23390161446175817,0.101,3,False,not_significant
NO2,7,g_036_004,3.4825,-76.5775,8.801004409790039,60.71199798583984,0.22101841814123233,0.104,3,False,not_significant
NO2,7,g_036_005,3.4825,-76.57249999999999,8.8164963722229,60.19596481323242,0.2101946484255574,0.109,3,False,not_significant
NO2,7,g_036_006,3.4825,-76.5675,8.818560600280762,59.7341194152832,0.20618229865134424,0.114,3,False,not_significant
NO2,7,g_036_007,3.4825,-76.5625,8.826707363128662,59.32870101928711,0.20267476257227504,0.114,3,False,not_significant
NO2,7,g_036_008,3.4825,-76.55749999999999,8.83125114440918,58.98177337646485,0.21159331464915138,0.1,3,False,not_significant
NO2,7,g_036_009,3.4825,-76.5525,8.766931533813477,58.6951904296875,0.2649987084099047,0.075,3,False,not_significant
NO2,7,g_036_010,3.4825,-76.5475,8.666532516479492,58.47054672241211,0.29796773444673197,0.083,3,False,not_significant
NO2,7,g_036_011,3.4825,-76.54249999999999,8.892329692840576,58.30913162231445,0.12175905229235992,0.225,3,False,not_significant
NO2,7,g_036_012,3.4825,-76.5375,9.439694881439207,58.21189498901367,0.0053530115934086785,0.385,1,False,not_significant
NO2,7,g_036_013,3.4825,-76.5325,9.98202896118164,58.17941665649414,0.292334859530971,0.065,1,False,not_significant
